hhID,indivID,age,gender,hhRel,hhType
1,835,48,1,Married,HF1
1,855,48,0,Married,HF1
2,829,52,1,Married,HF1
2,869,50,0,Married,HF1
3,807,49,1,Married,HF1
3,850,49,0,Married,HF1
4,825,52,1,Married,HF1
4,854,48,0,Married,HF1
5,803,49,1,Married,HF1
5,840,48,0,Married,HF1
6,806,52,1,Married,HF1
6,871,51,0,Married,HF1
7,798,52,1,Married,HF1
7,860,49,0,Married,HF1
8,813,49,1,Married,HF1
8,838,49,0,Married,HF1
9,799,49,1,Married,HF1
9,837,49,0,Married,HF1
10,816,53,1,Married,HF1
10,873,53,0,Married,HF1
11,827,53,1,Married,HF1
11,851,50,0,Married,HF1
12,826,53,1,Married,HF1
12,866,52,0,Married,HF1
13,805,53,1,Married,HF1
13,844,49,0,Married,HF1
14,812,53,1,Married,HF1
14,841,52,0,Married,HF1
15,925,56,1,Married,HF1
15,957,55,0,Married,HF1
17,916,56,1,Married,HF1
17,958,55,0,Married,HF1
16,815,53,1,Married,HF1
16,857,53,0,Married,HF1
19,808,53,1,Married,HF1
19,848,50,0,Married,HF1
18,932,55,1,Married,HF1
18,856,51,0,Married,HF1
21,904,56,1,Married,HF1
21,839,51,0,Married,HF1
20,648,36,1,Married,HF1
20,541,30,0,Married,HF1
23,833,53,1,Married,HF1
23,843,51,0,Married,HF1
22,922,55,1,Married,HF1
22,863,53,0,Married,HF1
25,918,57,1,Married,HF1
25,955,55,0,Married,HF1
24,912,58,1,Married,HF1
24,944,55,0,Married,HF1
27,913,55,1,Married,HF1
27,934,55,0,Married,HF1
26,919,57,1,Married,HF1
26,948,57,0,Married,HF1
29,929,61,1,Married,HF1
29,943,56,0,Married,HF1
28,928,62,1,Married,HF1
28,950,57,0,Married,HF1
31,909,57,1,Married,HF1
31,951,57,0,Married,HF1
30,926,59,1,Married,HF1
30,954,58,0,Married,HF1
34,453,29,1,Married,HF1
34,543,30,0,Married,HF1
35,921,59,1,Married,HF1
35,945,57,0,Married,HF1
32,907,59,1,Married,HF1
32,939,58,0,Married,HF1
33,906,59,1,Married,HF1
33,946,57,0,Married,HF1
38,931,61,1,Married,HF1
38,938,57,0,Married,HF1
39,930,60,1,Married,HF1
39,949,60,0,Married,HF1
36,920,62,1,Married,HF1
36,953,59,0,Married,HF1
37,914,61,1,Married,HF1
37,936,59,0,Married,HF1
42,915,61,1,Married,HF1
42,933,59,0,Married,HF1
43,923,63,1,Married,HF1
43,952,61,0,Married,HF1
40,1001,65,1,Married,HF1
40,942,61,0,Married,HF1
41,927,60,1,Married,HF1
41,937,60,0,Married,HF1
46,998,66,1,Married,HF1
46,1012,65,0,Married,HF1
47,1002,67,1,Married,HF1
47,941,63,0,Married,HF1
44,997,67,1,Married,HF1
44,1020,66,0,Married,HF1
45,1006,65,1,Married,HF1
45,935,63,0,Married,HF1
51,984,65,1,Married,HF1
51,1033,65,0,Married,HF1
50,989,67,1,Married,HF1
50,1028,65,0,Married,HF1
49,982,67,1,Married,HF1
49,1014,67,0,Married,HF1
48,1005,68,1,Married,HF1
48,1019,68,0,Married,HF1
55,643,36,1,Married,HF1
55,711,38,0,Married,HF1
54,981,67,1,Married,HF1
54,1021,66,0,Married,HF1
53,1004,70,1,Married,HF1
53,1023,66,0,Married,HF1
52,1003,72,1,Married,HF1
52,1022,68,0,Married,HF1
59,993,69,1,Married,HF1
59,1011,68,0,Married,HF1
58,995,71,1,Married,HF1
58,1015,66,0,Married,HF1
57,991,65,1,Married,HF1
57,956,62,0,Married,HF1
56,985,68,1,Married,HF1
56,1034,68,0,Married,HF1
63,992,69,1,Married,HF1
63,1007,66,0,Married,HF1
62,988,69,1,Married,HF1
62,947,62,0,Married,HF1
61,980,68,1,Married,HF1
61,1027,68,0,Married,HF1
60,979,69,1,Married,HF1
60,1029,68,0,Married,HF1
68,999,71,1,Married,HF1
68,1008,69,0,Married,HF1
69,983,69,1,Married,HF1
69,1036,66,0,Married,HF1
70,986,71,1,Married,HF1
70,1013,71,0,Married,HF1
71,987,71,1,Married,HF1
71,1037,71,0,Married,HF1
64,996,72,1,Married,HF1
64,1009,69,0,Married,HF1
65,1000,73,1,Married,HF1
65,1018,72,0,Married,HF1
66,990,72,1,Married,HF1
66,1035,72,0,Married,HF1
67,977,72,1,Married,HF1
67,1016,70,0,Married,HF1
76,994,73,1,Married,HF1
76,1017,73,0,Married,HF1
77,978,73,1,Married,HF1
77,1024,70,0,Married,HF1
78,1078,75,1,Married,HF1
78,1025,72,0,Married,HF1
79,1088,77,1,Married,HF1
79,1096,75,0,Married,HF1
72,1090,78,1,Married,HF1
72,1026,70,0,Married,HF1
73,1083,78,1,Married,HF1
73,1010,73,0,Married,HF1
74,1079,77,1,Married,HF1
74,1032,73,0,Married,HF1
75,1089,76,1,Married,HF1
75,1038,73,0,Married,HF1
85,1076,76,1,Married,HF1
85,1095,75,0,Married,HF1
84,1077,78,1,Married,HF1
84,1093,78,0,Married,HF1
87,1080,79,1,Married,HF1
87,1092,76,0,Married,HF1
87,964,55,1,Relative,HF1
87,1045,65,1,Relative,HF1
86,1082,82,1,Married,HF1
86,1097,80,0,Married,HF1
81,1087,82,1,Married,HF1
81,1094,80,0,Married,HF1
80,910,61,1,Married,HF1
80,940,62,0,Married,HF1
83,1074,83,1,Married,HF1
83,1091,82,0,Married,HF1
82,669,36,1,Married,HF1
82,537,30,0,Married,HF1
93,1086,79,1,Married,HF1
93,1031,73,0,Married,HF1
92,911,55,1,Married,HF1
92,712,43,0,Married,HF1
95,665,36,1,Married,HF1
95,729,38,0,Married,HF1
94,662,36,1,Married,HF1
94,723,38,0,Married,HF1
89,659,36,1,Married,HF1
89,716,40,0,Married,HF1
88,1081,81,1,Married,HF1
88,1119,85,0,Married,HF1
91,905,61,1,Married,HF1
91,1030,66,0,Married,HF1
90,908,55,1,Married,HF1
90,715,43,0,Married,HF1
102,902,55,1,Married,HF1
102,709,43,0,Married,HF1
103,1084,80,1,Married,HF1
103,1118,90,0,Married,HF1
100,924,60,1,Married,HF1
100,731,43,0,Married,HF1
101,1085,79,1,Married,HF1
101,1120,92,0,Married,HF1
98,917,60,1,Married,HF1
98,734,43,0,Married,HF1
99,903,60,1,Married,HF1
99,721,41,0,Married,HF1
96,1075,79,1,Married,HF1
96,726,40,0,Married,HF1
97,319,18,0,Married,HF1
97,314,20,0,Married,HF1
110,324,18,0,Married,HF1
110,325,18,0,Married,HF1
111,322,18,0,Married,HF1
111,323,18,0,Married,HF1
108,1126,82,1,Married,HF1
108,321,18,0,Married,HF1
119,644,39,1,Married,HF3
119,696,39,0,Married,HF3
119,294,10,0,U15Child,HF3
119,342,15,1,Student,HF3
119,44,5,1,U15Child,HF3
118,667,39,1,Married,HF3
118,691,39,0,Married,HF3
118,168,11,0,U15Child,HF3
118,341,15,1,Student,HF3
117,625,41,1,Married,HF3
117,700,38,0,Married,HF3
117,110,11,1,U15Child,HF3
117,361,18,0,Student,HF3
116,650,41,1,Married,HF2
116,676,41,0,Married,HF2
116,179,12,0,U15Child,HF2
116,369,22,0,Student,HF2
116,386,17,1,O15Child,HF2
116,17,5,1,U15Child,HF2
116,75,5,1,U15Child,HF2
116,363,16,0,Student,HF2
115,671,41,1,Married,HF2
115,741,39,0,Married,HF2
115,190,11,0,U15Child,HF2
115,368,21,0,Student,HF2
115,776,35,1,O15Child,HF2
114,804,45,1,Married,HF2
114,718,39,0,Married,HF2
114,177,11,0,U15Child,HF2
114,349,15,1,Student,HF2
114,774,35,1,O15Child,HF2
113,664,41,1,Married,HF2
113,705,39,0,Married,HF2
113,202,11,0,U15Child,HF2
113,370,21,0,Student,HF2
113,383,15,1,O15Child,HF2
127,797,45,1,Married,HF3
127,733,39,0,Married,HF3
127,220,11,0,U15Child,HF3
127,333,15,1,Student,HF3
126,670,37,1,Married,HF3
126,689,38,0,Married,HF3
126,289,10,0,U15Child,HF3
126,373,20,0,Student,HF3
125,660,41,1,Married,HF3
125,674,41,0,Married,HF3
125,194,12,0,U15Child,HF3
125,328,16,1,Student,HF3
124,610,42,1,Married,HF3
124,697,41,0,Married,HF3
124,214,12,0,U15Child,HF3
124,348,17,1,Student,HF3
123,612,42,1,Married,HF3
123,692,41,0,Married,HF3
123,255,12,0,U15Child,HF3
123,345,17,1,Student,HF3
122,592,42,1,Married,HF3
122,720,39,0,Married,HF3
122,218,11,0,U15Child,HF3
122,355,15,1,Student,HF3
121,646,42,1,Married,HF3
121,675,42,0,Married,HF3
121,291,12,0,U15Child,HF3
121,354,17,1,Student,HF3
120,641,42,1,Married,HF3
120,701,42,0,Married,HF3
120,171,13,0,U15Child,HF3
120,327,18,1,Student,HF3
137,666,42,1,Married,HF4
137,687,40,0,Married,HF4
137,250,11,0,U15Child,HF4
137,400,16,1,O15Child,HF4
136,656,42,1,Married,HF4
136,747,42,0,Married,HF4
136,191,13,0,U15Child,HF4
136,401,18,1,O15Child,HF4
139,618,43,1,Married,HF4
139,713,41,0,Married,HF4
139,247,12,0,U15Child,HF4
139,385,17,1,O15Child,HF4
138,616,43,1,Married,HF4
138,724,39,0,Married,HF4
138,94,12,1,U15Child,HF4
138,381,16,1,O15Child,HF4
141,304,18,1,Married,HF5
141,311,19,0,Married,HF5
141,261,3,0,U15Child,HF5
141,6,0,1,U15Child,HF5
141,10,0,1,U15Child,HF5
141,18,0,1,U15Child,HF5
141,86,0,1,U15Child,HF5
141,27,1,1,U15Child,HF5
141,60,1,1,U15Child,HF5
141,64,1,1,U15Child,HF5
141,74,1,1,U15Child,HF5
141,4,2,1,U15Child,HF5
141,5,2,1,U15Child,HF5
141,221,0,0,U15Child,HF5
141,219,0,0,U15Child,HF5
141,205,1,0,U15Child,HF5
141,182,0,0,U15Child,HF5
141,892,53,0,Relative,HF5
141,890,47,0,Relative,HF5
140,305,20,1,Married,HF5
140,308,18,0,Married,HF5
140,140,2,1,U15Child,HF5
140,20,0,1,U15Child,HF5
140,63,0,1,U15Child,HF5
143,307,18,1,Married,HF5
143,313,18,0,Married,HF5
143,267,2,0,U15Child,HF5
143,48,0,1,U15Child,HF5
143,118,0,1,U15Child,HF5
142,303,18,1,Married,HF5
142,316,18,0,Married,HF5
142,128,2,1,U15Child,HF5
142,115,0,1,U15Child,HF5
142,122,0,1,U15Child,HF5
129,622,43,1,Married,HF3
129,704,41,0,Married,HF3
129,279,12,0,U15Child,HF3
129,344,17,1,Student,HF3
128,621,43,1,Married,HF3
128,746,42,0,Married,HF3
128,272,13,0,U15Child,HF3
128,352,18,1,Student,HF3
131,634,43,1,Married,HF3
131,686,40,0,Married,HF3
131,242,11,0,U15Child,HF3
131,347,16,1,Student,HF3
130,633,43,1,Married,HF3
130,725,39,0,Married,HF3
130,232,11,0,U15Child,HF3
130,340,16,1,Student,HF3
133,817,47,1,Married,HF3
133,680,40,0,Married,HF3
133,243,11,0,U15Child,HF3
133,346,16,1,Student,HF3
132,823,46,1,Married,HF3
132,706,42,0,Married,HF3
132,281,13,0,U15Child,HF3
132,339,19,1,Student,HF3
135,638,43,1,Married,HF4
135,683,43,0,Married,HF4
135,126,13,1,U15Child,HF4
135,392,18,1,O15Child,HF4
134,605,43,1,Married,HF3
134,690,40,0,Married,HF3
134,274,11,0,U15Child,HF3
134,335,16,1,Student,HF3
152,306,23,1,Married,HF5
152,309,21,0,Married,HF5
152,297,5,0,U15Child,HF5
152,123,0,1,U15Child,HF5
152,136,0,1,U15Child,HF5
153,444,25,1,Married,HF5
153,317,23,0,Married,HF5
153,170,6,0,U15Child,HF5
153,134,0,1,U15Child,HF5
153,28,1,1,U15Child,HF5
154,464,25,1,Married,HF5
154,326,23,0,Married,HF5
154,15,6,1,U15Child,HF5
154,25,1,1,U15Child,HF5
154,71,1,1,U15Child,HF5
155,447,26,1,Married,HF5
155,509,25,0,Married,HF5
155,183,6,0,U15Child,HF5
155,84,1,1,U15Child,HF5
155,108,1,1,U15Child,HF5
156,458,25,1,Married,HF5
156,312,22,0,Married,HF5
156,146,5,1,U15Child,HF5
156,89,1,1,U15Child,HF5
156,151,1,1,U15Child,HF5
157,475,26,1,Married,HF5
157,558,25,0,Married,HF5
157,23,6,1,U15Child,HF5
157,100,1,1,U15Child,HF5
157,81,2,1,U15Child,HF5
158,451,25,1,Married,HF5
158,318,22,0,Married,HF5
158,299,5,0,U15Child,HF5
158,142,1,1,U15Child,HF5
158,117,2,1,U15Child,HF5
159,499,25,1,Married,HF5
159,320,22,0,Married,HF5
159,8,6,1,U15Child,HF5
159,83,2,1,U15Child,HF5
159,114,2,1,U15Child,HF5
144,473,27,1,Married,HF5
144,562,25,0,Married,HF5
144,222,6,0,U15Child,HF5
144,139,2,1,U15Child,HF5
144,59,3,1,U15Child,HF5
145,489,25,1,Married,HF5
145,561,25,0,Married,HF5
145,22,6,1,U15Child,HF5
145,11,3,1,U15Child,HF5
145,130,3,1,U15Child,HF5
146,465,26,1,Married,HF5
146,511,29,0,Married,HF5
146,257,7,0,U15Child,HF5
146,78,3,1,U15Child,HF5
146,68,4,1,U15Child,HF5
147,455,27,1,Married,HF5
147,512,25,0,Married,HF5
147,233,6,0,U15Child,HF5
147,98,3,1,U15Child,HF5
147,66,4,1,U15Child,HF5
148,459,26,1,Married,HF5
148,515,25,0,Married,HF5
148,26,6,1,U15Child,HF5
148,109,3,1,U15Child,HF5
148,76,4,1,U15Child,HF5
149,442,28,1,Married,HF5
149,526,25,0,Married,HF5
149,227,6,0,U15Child,HF5
149,133,3,1,U15Child,HF5
149,80,4,1,U15Child,HF5
150,477,29,1,Married,HF5
150,528,25,0,Married,HF5
150,51,6,1,U15Child,HF5
150,56,4,1,U15Child,HF5
150,14,5,1,U15Child,HF5
151,491,27,1,Married,HF5
151,530,25,0,Married,HF5
151,248,6,0,U15Child,HF5
151,16,5,1,U15Child,HF5
151,33,5,1,U15Child,HF5
171,457,26,1,Married,HF5
171,501,26,0,Married,HF5
171,49,6,1,U15Child,HF5
171,32,5,1,U15Child,HF5
171,45,5,1,U15Child,HF5
170,450,26,1,Married,HF5
170,510,27,0,Married,HF5
170,198,7,0,U15Child,HF5
170,77,5,1,U15Child,HF5
170,184,0,0,U15Child,HF5
169,498,26,1,Married,HF5
169,547,26,0,Married,HF5
169,283,6,0,U15Child,HF5
169,73,5,1,U15Child,HF5
169,284,0,0,U15Child,HF5
168,495,26,1,Married,HF5
168,310,20,0,Married,HF5
168,137,4,1,U15Child,HF5
168,201,0,0,U15Child,HF5
168,158,1,0,U15Child,HF5
175,490,26,1,Married,HF5
175,315,21,0,Married,HF5
175,152,5,1,U15Child,HF5
175,93,5,1,U15Child,HF5
175,192,1,0,U15Child,HF5
174,445,28,1,Married,HF5
174,544,26,0,Married,HF5
174,54,6,1,U15Child,HF5
174,103,5,1,U15Child,HF5
174,292,1,0,U15Child,HF5
173,468,29,1,Married,HF5
173,553,26,0,Married,HF5
173,286,6,0,U15Child,HF5
173,195,0,0,U15Child,HF5
173,300,1,0,U15Child,HF5
172,467,31,1,Married,HF5
172,516,26,0,Married,HF5
172,61,6,1,U15Child,HF5
172,223,0,0,U15Child,HF5
172,193,2,0,U15Child,HF5
163,461,28,1,Married,HF5
163,506,29,0,Married,HF5
163,29,7,1,U15Child,HF5
163,236,0,0,U15Child,HF5
163,174,3,0,U15Child,HF5
162,488,28,1,Married,HF5
162,523,26,0,Married,HF5
162,258,6,0,U15Child,HF5
